-1.643029697229178510e+01,-9.924523063135223255e-01,-8.583378163890401424e+00,-1.149627872512016813e+00,-7.729039236916215749e+00,1.632977116029888975e+01,1.235666818141893408e+01,-7.931871788088178832e+00,3.467986109428704111e+00,-1.041077983447638111e+01
8.418997337049573204e+00,1.636970866639427058e+01,-5.502772483976888118e+00,-2.048703022602346735e+01,-1.125818578042088802e+01,2.022140145614674367e+01,-1.603643750325202433e+01,-2.869100088949857685e+00,2.244999321216593202e+01,-2.420478070344527666e+01
-1.403786746384350614e+01,-1.670931975750881593e+00,-5.525805508065408489e+00,-6.062795460572472095e-01,-6.235007858704673112e+00,1.629785979305628985e+01,1.279210918990590429e+01,-8.121938167059729707e+00,6.904205982995742730e+00,-1.244273831889067594e+01
-1.459521699140856610e+00,-8.922182167081510684e+00,7.015340902559074721e+00,-8.571131925288963060e+00,-2.357628062480658482e+00,1.251275926765370450e+01,-4.014996267701145705e+00,2.164757990485075467e+01,-1.751673053904614363e+01,1.073110256983554045e+01
6.168435828852786074e+00,2.237287809246724635e+01,-1.277718941026158816e+01,7.722465217139120597e-01,1.844437030372784037e+01,-1.701294650203778502e+01,1.908845722450520199e+00,1.247472968018963257e+01,1.037380098172227250e+01,-3.039142699882561693e+00
-1.235809684021476329e+01,-8.359322968431139866e-01,-7.948511574839949745e+00,-3.077255323438241152e+00,-8.306348682813942119e+00,1.639213540775847022e+01,1.150845940438804149e+01,-6.785804747931280190e+00,2.510182545711112212e+00,-1.237142192401736551e+01
-5.159218475557550754e+00,-6.844005273252251165e+00,7.604048838000936783e+00,-6.237608293466730736e+00,-1.378531300747925847e+00,1.069463355933753412e+01,-3.150873938818923303e+00,1.898166117828670707e+01,-1.588085264847286382e+01,1.080980063156308546e+01
5.511222508194315139e+00,2.034784516386239872e+01,-1.289876584401816828e+01,2.626847585251113060e-01,2.030760489889735254e+01,-1.854499451987027214e+01,3.844572923149875976e+00,1.092391799072586522e+01,6.328243316059708690e+00,-2.581622971410188594e+00
3.341847233525018446e+00,2.162183132155888643e+01,-1.285365458078979728e+01,3.582462105305044275e+00,2.294576065828717759e+01,-1.944653896940714333e+01,5.128437236689039835e+00,1.549377095082856748e+01,8.145371844120285587e+00,-5.049486981393174645e+00
-1.495466055952917372e+01,8.116694100944445989e-01,-6.937733774660152619e+00,-2.050227633355246937e+00,-5.973057326796382682e+00,1.275362351335744648e+01,1.243530196574987912e+01,-1.137596059162335038e+01,4.073487187966014389e+00,-1.230192151967160896e+01
-2.219505331236625167e+01,1.391213843693061669e+01,3.103820519840683190e-01,1.247681788542780268e+01,2.338630006468983780e+01,1.216903542321399856e+00,-1.240711804381723127e+00,-2.083588780740556246e+01,-1.099073245465256932e+01,-2.170557444223410570e+00
-2.147862649976408989e+01,1.310978488371102202e+01,-3.529105283947065352e+00,1.311858668063707434e+01,2.619384504991986518e+01,2.928920810636173933e+00,8.791408626643898439e-01,-2.038249984767809764e+01,-1.159641427481610521e+01,-1.193701509526029214e-01
-2.303487144689348298e+01,1.427029066442787730e+01,-3.046171320144483108e+00,1.052965600121307688e+01,2.292731766049159248e+01,4.546159379544648438e+00,-5.295565390454497479e-01,-2.266632728770363769e+01,-1.062238174568778071e+01,1.900595071713762074e-01
5.002201555248532827e+00,2.072185001369442148e+01,-1.567662461887914915e+01,4.180188249817772039e+00,2.043099600106805980e+01,-1.753191997412442760e+01,2.560081730602741246e+00,1.244698951434387446e+01,7.987755686239621511e+00,-3.033378558526018232e+00
9.052018577849777259e+00,1.665062574286139707e+01,-6.655180621050157619e+00,-2.319720651777629072e+01,-1.062137962203041575e+01,2.142222844043635632e+01,-1.246376966155248667e+01,-1.172919755769936234e+00,1.891213998296359833e+01,-2.318945108539227462e+01
9.674689138268945499e+00,1.432704042789449694e+01,-6.841530731757705652e+00,-2.164442968011336887e+01,-1.088504228881275893e+01,2.136825424988287025e+01,-1.406329695859528428e+01,2.167175339733926620e-01,2.123105922768458953e+01,-2.409591759711704739e+01
4.045258072586177533e+00,2.132656673589936602e+01,-1.336561096809676918e+01,3.209628300405965362e+00,1.961147945625454625e+01,-2.166203235451012077e+01,2.049306297714610814e+00,1.012565623519953739e+01,8.633659979046383270e+00,1.056182334085688179e+00
-1.663191546381211472e+00,-9.116040337610000321e+00,9.560153583400328614e+00,-4.349045661970269094e+00,-2.473456360985641478e+00,1.345384330036067055e+01,-4.009609029402999347e+00,2.200859533162645221e+01,-1.631597855149770027e+01,1.349469987502288149e+01
-1.896216118196793143e+00,-5.175205168484075635e+00,9.855937211576291546e+00,-7.214174841101362645e+00,-1.662209071755561762e+00,1.119014929967967831e+01,-3.555566807047554345e+00,2.070472040924993706e+01,-1.739316161401217897e+01,1.016565846408730422e+01
5.921656703078554074e+00,2.242518974164846313e+01,-1.594700550430968988e+01,4.180997451802627829e+00,2.161941226010230110e+01,-1.870295903619594569e+01,7.802331496729796312e-01,1.286768263769049980e+01,7.420148179110283237e+00,-3.634825702990855945e+00
-2.045508273543958566e+01,1.314173120622798230e+01,-9.394566929820702406e-01,1.140852486710334013e+01,2.647607067432048567e+01,1.237603331192667966e+00,-3.759526167842763833e-01,-2.094773080360707596e+01,-9.994128546159632975e+00,8.429487742191053012e-01
-2.129830633076101876e+01,1.516789232858146619e+01,-2.346600304116295721e+00,1.171654389297370358e+01,2.534577632641724776e+01,2.350248156273867295e+00,-8.693597406388134941e-01,-2.194086667464150864e+01,-1.235950949786290920e+01,3.087081267428973819e-01
-2.374709433605272579e+01,1.129129162428611721e+01,-2.504855650319055993e+00,1.454465147075861253e+01,2.430359304559196332e+01,1.137886591420403493e+00,2.924051476494806234e+00,-2.104149056205613277e+01,-1.142590001708901859e+01,3.729916446109727834e-01
